"","objid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","specobjid","class","redshift","plate","mjd","fiberid"
"158",1237646798138310912,122.981945158838,0.963856929671034,17.63113,16.55926,16.24861,16.14775,16.13221,308,301,5,111,2338584330990807040,"STAR",0.0001320406,2077,53846,328
"159",1237646798138310912,122.988637998949,0.973742938007754,15.99172,14.98865,14.70003,14.64919,14.50626,308,301,5,111,2316072929420404736,"STAR",9.265625e-05,2057,53816,352
"160",1237646798138311168,122.881600181565,0.884426018611414,21.41673,20.44041,20.2174,20.1612,20.23839,308,301,5,111,1293760473291843584,"STAR",0.0004630379,1149,53003,369
"161",1237646798138311168,122.93563541494,0.899085528808444,19.37706,18.44093,18.24528,18.19469,18.17668,308,301,5,111,2338582406845458432,"STAR",0.0004529892,2077,53846,321
"162",1237646798138311424,122.946924491752,0.974170971234342,21.76463,20.47747,20.1742,20.18863,20.35793,308,301,5,111,1293772018163935232,"STAR",0.0001655408,1149,53003,411
"163",1237646798138376192,123.039385678518,0.930070447252211,16.73877,15.68268,15.43654,15.38572,15.40208,308,301,5,112,2316069905763428352,"STAR",0.0001283693,2057,53816,341
"164",1237646798138376192,123.020264542589,0.911874556335115,16.37119,15.28426,15.05225,14.98734,15.0114,308,301,5,112,2316074303809939456,"STAR",5.721474e-05,2057,53816,357
"165",1237646798138376704,123.016535374447,0.848145358949872,19.52481,18.21796,17.68045,17.46177,17.37293,308,301,5,112,2316073754054125568,"STAR",1.715707e-05,2057,53816,355
"166",1237646798138376704,123.086927636852,0.941532376732969,20.92337,19.02524,18.25011,17.94046,17.80826,308,301,5,112,2338585430502434816,"STAR",0.0005497376,2077,53846,332
"167",1237646798138376960,123.129194134515,0.855262200777538,20.86321,19.72819,19.48499,19.37097,19.47533,308,301,5,112,1293769819140679680,"STAR",0.0003289015,1149,53003,403
"168",1237646798138441984,123.202500529627,0.905129930680632,18.6522,17.52927,17.53732,17.58253,17.67018,308,301,5,113,2316083924536682496,"STAR",-0.0002422539,2057,53816,392
"169",1237646798138442240,123.267895241755,0.960993455243754,16.63293,15.27509,14.61367,14.50841,14.27292,308,301,5,113,2316085573804124160,"STAR",-5.544391e-05,2057,53816,398
"170",1237646798138442496,123.220685337752,0.988943025023394,20.47769,17.91211,16.70012,16.22453,15.97483,308,301,5,113,2316085024048310272,"STAR",0.0003822916,2057,53816,396
"171",1237646798138442496,123.237384184775,0.935697362839596,20.51158,19.06708,18.48471,18.26192,18.14725,308,301,5,113,2338597800008247296,"STAR",5.564599e-05,2077,53846,377
"172",1237646798138442496,123.305112219749,0.957012844198849,20.14668,19.1907,18.93629,18.83867,18.85648,308,301,5,113,1293781089134864384,"STAR",0.0003005136,1149,53003,444
"173",1237646798138507264,123.348807162909,0.922523638526005,16.14538,15.07947,14.84144,14.77282,14.78681,308,301,5,114,2316080900879706112,"STAR",0.0002392115,2057,53816,381
"174",1237646798138507520,123.426130442905,0.881883846120914,17.84565,16.82412,16.49827,16.38742,16.35545,308,301,5,114,2316083649658775552,"STAR",0.0001469977,2057,53816,391
"175",1237646798138507776,123.356884406557,0.905061310015093,20.37068,18.52043,17.81562,17.55979,17.49059,308,301,5,114,2338598624641968128,"STAR",4.50559e-05,2077,53846,380
"176",1237646798138507776,123.358404212863,0.971763043353867,21.72744,19.25004,17.79746,16.46439,15.75673,308,301,5,114,2338593951717550080,"STAR",6.831374e-05,2077,53846,363
"177",1237646798138507776,123.376635284233,0.90893646101481,21.10874,18.92583,17.92899,17.54891,17.39075,308,301,5,114,2338598349764061184,"STAR",0.0001125724,2077,53846,379
"178",1237646798138508032,123.427803207211,0.91831146554926,20.12323,19.0484,18.74583,18.61365,18.58687,308,301,5,114,2338607145857083392,"STAR",0.0002534625,2077,53846,411
"179",1237646798138508032,123.321699845578,0.890758980612803,21.58111,20.49671,20.17925,20.07325,20.44042,308,301,5,114,1293783563036026880,"STAR",0.0002708773,1149,53003,453
"180",1237646798138573312,123.587960338488,0.919738665647856,17.75484,16.59773,16.53687,16.56253,16.61154,308,301,5,115,2316082825025054720,"STAR",-7.064893e-06,2057,53816,388
"181",1237646798138573568,123.545267650004,0.931392113528626,19.3623,18.1918,17.81977,17.69313,17.61249,308,301,5,115,1293805278390675456,"STAR",0.0002354691,1149,53003,532
"182",1237646798138573824,123.577094634809,0.885935988061475,21.25426,20.34752,20.06755,20.06426,19.72748,308,301,5,115,1293806377902303232,"STAR",0.0005858201,1149,53003,536
"183",1237646798138574080,123.553140434429,0.992484131809179,22.41718,20.75414,20.15954,19.91617,19.82048,308,301,5,115,2338608795124525056,"STAR",0.0003075431,2077,53846,417
"184",1237646798138638336,123.673560514662,0.861348536541287,16.48326,15.04494,15.04021,14.29518,14.18345,308,301,5,116,2316096568920401920,"STAR",0.0002243217,2057,53816,438
"185",1237646798138638592,123.717143196888,0.86899847348959,19.77157,17.97525,17.1447,16.81956,16.64103,308,301,5,116,2316093820141332480,"STAR",0.0001171308,2057,53816,428
"186",1237646798138638848,123.617405943226,0.990221553157367,20.36373,19.27615,18.98816,18.90521,18.94002,308,301,5,116,1293807477413931008,"STAR",0.0004883123,1149,53003,540
"187",1237646798138638848,123.639146846288,0.989893953981623,20.62167,18.09349,16.68048,15.5089,14.87487,308,301,5,116,2316092995507611648,"STAR",-3.691299e-05,2057,53816,425
"188",1237646798138638848,123.647998299124,0.906035801267652,19.77854,18.27625,17.70176,17.50088,17.4242,308,301,5,116,2316095194530867200,"STAR",0.000178557,2057,53816,433
"189",1237646798138639104,123.682205532639,0.924685920401152,21.7202,18.91886,17.42213,16.38438,15.8272,308,301,5,116,2338605771467548672,"STAR",7.584287e-05,2077,53846,406
"190",1237646798138639104,123.725028451411,0.969153097354116,21.53403,18.78657,17.42054,16.81936,16.47526,308,301,5,116,2338606046345455616,"STAR",3.208825e-05,2077,53846,407
"191",1237648597727249152,244.65587543206,0.423584883812319,20.01635,19.9159,19.20183,18.75114,18.4612,727,301,5,75,389699384880687104,"STAR",9.76159e-05,346,51693,502
"192",1237648598263595008,243.400010383738,0.842312803310592,20.50484,19.21247,18.72418,18.57168,18.53688,727,301,6,67,389649906857437184,"STAR",-4.43184e-05,346,51693,322
"193",1237648672891011072,174.164488285325,-0.956707464862845,19.57255,18.59834,18.47911,18.45792,18.60459,745,301,1,103,317529640069523456,"STAR",0.001135097,282,51658,94
"194",1237648672891076608,174.282738458192,-0.971502468401247,20.35106,18.56856,17.77241,17.43548,17.29219,745,301,1,104,3239239946392856576,"STAR",0.0002653098,2877,54523,94
"195",1237648672919584768,239.402069950096,-0.975878751984952,18.67422,17.42511,16.89116,16.67803,16.57392,745,301,1,539,386216956660836352,"STAR",-0.0001431923,343,51692,121
"196",1237648672919585280,239.493464079791,-0.945409722962272,23.4931,20.21764,18.67241,17.886,17.48552,745,301,1,539,386208710323628032,"STAR",-3.125314e-05,343,51692,91
"197",1237648672921616896,244.108843347258,-0.942038730789461,20.48043,17.63079,16.17117,15.46714,15.05378,745,301,1,570,389628741258602496,"STAR",-0.0001470796,346,51693,245
"198",1237648672921681920,244.16241187529,-0.889893126755971,18.99412,17.90879,17.46466,17.28111,17.20599,745,301,1,571,389630390526044160,"STAR",-0.000178635,346,51693,251
"199",1237648672921944320,244.813944768965,-0.937774714040474,18.7809,19.0767,19.45117,19.74457,20.02123,745,301,1,575,389588609084188672,"STAR",0.0006097341,346,51693,99
"200",1237648672922141184,245.2427344531,-0.861967916485543,20.74819,18.30548,17.33564,16.94946,16.64126,745,301,1,578,389577339090003968,"STAR",4.288985e-05,346,51693,58
"201",1237649918968397824,21.2504039051051,13.632006732925,17.42442,15.58155,14.66541,14.41907,14.35144,1035,301,2,103,477395885911730176,"STAR",3.542898e-05,424,51893,52
"202",1237649918968397824,21.3137037737285,13.789748733017,17.3096,16.17659,16.04197,16.03076,16.06882,1035,301,2,103,477398084934985728,"STAR",-0.0001899458,424,51893,60
"203",1237649918968528896,21.5060154005639,13.5898865505422,16.90347,15.72646,15.26839,15.07507,15.00032,1035,301,2,105,477396435667544064,"STAR",-0.0001242719,424,51893,54
"204",1237649918968528896,21.5211881228199,13.7226689782013,18.04718,17.009,16.88505,16.85398,16.887,1035,301,2,105,478588306355939328,"STAR",-0.001009761,425,51898,294
"205",1237649918968529152,21.6236405812495,13.7517834232252,19.53547,19.4925,19.78315,20.09595,20.31205,1035,301,2,105,478580884652451840,"STAR",0.0001331074,425,51898,267
"206",1237649918968529408,21.58573451219,13.7146638186455,25.3759,21.4355,20.33584,19.83397,19.28632,1035,301,2,105,478587481722218496,"STAR",-0.0002053039,425,51898,291
"207",1237649918968659968,21.799775261354,13.5850752037258,20.19441,19.89791,20.12684,20.40996,20.47964,1035,301,2,107,478588031478032384,"STAR",0.0002877415,425,51898,293
"208",1237649918968856576,22.3528995016498,13.7092059185145,17.59492,16.40791,15.94289,15.75443,15.67217,1035,301,2,110,478577311239661568,"STAR",-0.0003654355,425,51898,254
"209",1237649918969249792,23.2350592881514,13.621886240505,19.57244,19.07012,18.90436,18.8525,19.03476,1035,301,2,116,478534430286178304,"STAR",-0.0002199372,425,51898,98
"210",1237649918969315584,23.4426764520746,13.472895510178,23.48623,20.80563,18.96724,17.81733,17.20286,1035,301,2,117,479721077942020096,"STAR",2.958475e-05,426,51882,319
"211",1237649918969577472,23.9889437870503,13.4220490095283,16.39689,15.25397,15.1052,15.06719,15.13035,1035,301,2,121,478508591762925568,"STAR",-0.0004250415,425,51898,4
"212",1237649918969774080,24.4928949978254,13.4908910327638,21.82778,19.05659,24.80203,24.3618,20.13333,1035,301,2,124,479683144790861824,"STAR",-0.0003048023,426,51882,181
"213",1237649918969839616,24.5904016766481,13.3567693763552,21.2283,18.80868,17.77175,17.41921,17.19706,1035,301,2,125,479670775285049344,"STAR",-5.235216e-05,426,51882,136
"214",1237649918970102016,25.282239729484,13.4582239045963,22.01952,20.02282,19.21748,18.70033,18.23801,1035,301,2,129,479661154558306304,"STAR",-0.0001938678,426,51882,101
"215",1237649918970102016,25.3239157214194,13.4638387629358,21.31059,20.48063,20.15846,19.99158,20.05233,1035,301,2,129,2138168640216786944,"STAR",-0.000133459,1899,53262,308
"216",1237649918970167296,25.3671633507061,13.3404003899524,18.40134,17.35246,17.0206,16.90187,16.85266,1035,301,2,130,2137038891985692672,"STAR",-0.0004988079,1898,53260,294
"217",1237649918970167296,25.4106651261349,13.4170499475511,16.38294,15.03653,14.55807,14.39245,14.34412,1035,301,2,130,2138156820466788352,"STAR",-0.0002002375,1899,53262,265
"218",1237649918970167296,25.3962402866738,13.3473152736773,17.39926,15.90904,15.31429,15.09828,14.98883,1035,301,2,130,2137037792474064896,"STAR",-0.0001857148,1898,53260,290
"219",1237649918970167552,25.361986661678,13.288683829526,22.45836,19.30332,17.90647,17.33406,16.98689,1035,301,2,130,2137035318572902400,"STAR",-0.0001171851,1898,53260,281
"220",1237649918970167552,25.4714129857167,13.3011215292927,20.97789,19.27372,18.46982,18.19701,18.06716,1035,301,2,130,2138166441193531392,"STAR",0.0001184487,1899,53262,300
"221",1237649918970232832,25.4876689495379,13.404810612742,16.55687,15.07441,14.45136,14.21812,14.10915,1035,301,2,131,2137041640764762112,"STAR",0.0001491108,1898,53260,304
"222",1237649918970232832,25.5530383906193,13.4497568850579,16.98275,15.8149,15.38964,15.25233,15.22088,1035,301,2,131,2138158194856323072,"STAR",0.0001068117,1899,53262,270
"223",1237649918970232832,25.5648458570279,13.2991820805572,18.51425,17.06662,16.45816,16.27022,16.19221,1035,301,2,131,2137039991497320448,"STAR",-0.0001677923,1898,53260,298
"224",1237649918970232832,25.5083459771542,13.2550851546141,19.80039,18.90193,18.58237,18.51655,18.4277,1035,301,2,131,2138163142658648064,"STAR",-4.287869e-05,1899,53262,288
"225",1237649918970233088,25.6211823648547,13.2965660151463,19.09614,17.40946,16.67317,16.40389,16.28763,1035,301,2,131,2137036143206623232,"STAR",-0.000331249,1898,53260,284
"226",1237649918970298368,25.6770797727507,13.3675200337723,18.08275,16.42907,15.82637,15.62564,15.55076,1035,301,2,132,2137044389543831552,"STAR",-0.0002902298,1898,53260,314
"227",1237649918970298368,25.6890513099738,13.262886635512,17.63629,17.68829,17.99633,18.1863,18.47392,1035,301,2,132,483096577599105024,"STAR",-0.0001342832,429,51820,311
"228",1237649918970298368,25.7319875787455,13.4219868994702,16.66727,15.12518,14.55113,14.35265,14.27656,1035,301,2,132,2137029821014763520,"STAR",-0.0001810789,1898,53260,261
"229",1237649918970298368,25.7654949108731,13.2322703660401,16.99632,15.5413,14.9466,14.72707,14.63654,1035,301,2,132,2137028171747321856,"STAR",-0.0001022791,1898,53260,255
"230",1237649918970298624,25.7591838166441,13.2949825446936,19.3537,17.92174,17.34625,17.14063,17.06592,1035,301,2,132,2137028721503135744,"STAR",-0.0002290782,1898,53260,257
"231",1237649918970298624,25.6273022216877,13.296149023412,21.07349,20.04656,19.74347,19.59114,19.75648,1035,301,2,132,2138166166315624448,"STAR",-0.000506604,1899,53262,299
"232",1237649918970363904,25.811938211488,13.3081515530861,17.93192,16.71915,16.29374,16.1296,16.07795,1035,301,2,133,2138164791926089728,"STAR",-2.217895e-05,1899,53262,294
"233",1237649918970363904,25.9337344863482,13.2996342437766,17.99897,16.36808,15.64715,15.35828,15.21937,1035,301,2,133,2137028996381042688,"STAR",-6.333928e-05,1898,53260,258
"234",1237649918970364160,25.7822776849204,13.296953199948,19.22461,17.64948,17.09655,16.91681,16.85408,1035,301,2,133,2137027896869414912,"STAR",-1.340521e-05,1898,53260,254
"235",1237649918970364160,25.8156193227693,13.3720438640925,22.016,20.01733,18.82506,18.27064,17.94467,1035,301,2,133,2138165341681903616,"STAR",-0.0003089559,1899,53262,296
"236",1237649918970429440,25.9354154011713,13.21697876159,18.48518,16.45834,15.69516,15.39764,15.25103,1035,301,2,134,2137026522479880192,"STAR",-5.174914e-06,1898,53260,249
"237",1237649918970429440,25.9962027787816,13.4102172560524,17.96266,15.9061,15.16414,14.92183,14.80375,1035,301,2,134,2137020475165927424,"STAR",-9.370824e-05,1898,53260,227
"238",1237649918970429440,26.041531739413,13.3491940175693,19.23291,16.6544,15.61105,15.24492,15.06397,1035,301,2,134,2137022949067089920,"STAR",-1.845084e-05,1898,53260,236
"239",1237649918970429440,25.965481807674,13.2962890503232,20.56912,19.4581,18.98623,18.76155,18.72843,1035,301,2,134,2138163967292368896,"STAR",-0.0004288491,1899,53262,291
"240",1237649918970429696,25.984330955721,13.3717768605863,20.66325,17.97904,16.71303,16.21941,15.93016,1035,301,2,134,2137030645648484352,"STAR",8.23673e-05,1898,53260,264
"241",1237649918970429696,25.9731694650956,13.2523403600399,19.75598,17.85583,17.03349,16.69674,16.51295,1035,301,2,134,2137029271258949632,"STAR",-5.75434e-05,1898,53260,259
"242",1237649918970429696,25.9821246652018,13.2311906959354,19.69331,17.11948,15.97754,15.53604,15.29654,1035,301,2,134,2137027072235694080,"STAR",7.593684e-05,1898,53260,251
"243",1237649918970429696,26.0040622963715,13.3938602260296,19.19331,18.23106,17.92547,17.77511,17.7285,1035,301,2,134,2137021299799648256,"STAR",-0.0006560198,1898,53260,230
"244",1237649918970429696,26.0287058572566,13.2533580712024,20.98194,20.00232,19.67349,19.50382,19.5401,1035,301,2,134,2138151597786556416,"STAR",-0.0005802588,1899,53262,246
"245",1237649918970429696,26.0457474131024,13.3346797984538,20.8813,19.49126,18.8751,18.63396,18.56161,1035,301,2,134,2138154071687718912,"STAR",-0.0002818875,1899,53262,255
"246",1237649918970494976,26.0846205670189,13.2201271915632,18.64408,17.1326,16.59858,16.39477,16.34912,1035,301,2,135,2137027347113601024,"STAR",-0.0003339997,1898,53260,252
"247",1237649918970494976,26.2206714637814,13.1868822318209,18.13026,17.08511,16.69333,16.52303,16.4763,1035,301,2,135,2138143626327255040,"STAR",-0.0005657703,1899,53262,217
"248",1237649918970494976,26.2342025918887,13.1985691812535,18.4447,16.98328,16.45072,16.24781,16.1823,1035,301,2,135,2137013878096160768,"STAR",-0.0001685457,1898,53260,203
"249",1237649918970494976,26.0914824439091,13.291251655623,19.76515,18.48823,17.90894,17.68509,17.60277,1035,301,2,135,2137016077119416320,"STAR",-0.0005784731,1898,53260,211
"250",1237649918970494976,26.0913434541894,13.2214236936933,20.68007,18.94203,18.08779,17.7207,17.57485,1035,301,2,135,2.138153247054e+18,"STAR",-0.0001703857,1899,53262,252
"251",1237648704577732608,184.913641238668,0.00729371810443168,21.09295,19.72696,19.20317,18.94053,18.81276,752,301,4,276,2891398716499978240,"STAR",0.0002569079,2568,54153,319
"252",1237648704577732608,184.932223084536,0.0934089186615034,20.6663,19.72479,19.53525,19.41869,19.46061,752,301,4,276,2891418782587185152,"STAR",-0.0001738772,2568,54153,392
"253",1237648704577732864,184.891411770581,0.116711091187015,22.87486,20.62285,19.17998,18.25374,17.74845,752,301,4,276,2891420156976719872,"STAR",0.0001566464,2568,54153,397
"254",1237648704577732864,184.815334228,0.00679952550882004,21.99687,20.69868,20.15436,19.93104,20.07442,752,301,4,276,2891397067232536576,"STAR",6.197044e-05,2568,54153,313
"255",1237648704577732864,184.862698890108,0.0789529808314367,21.06505,20.2809,20.03257,19.87646,20.19709,752,301,4,276,2891419882098812928,"STAR",0.0004043403,2568,54153,396
"256",1237648704577798144,184.972215250789,0.0977542414012398,18.90592,17.46608,16.85369,16.58687,16.41878,752,301,4,277,2880160607934375936,"STAR",0.0005782798,2558,54140,395
"257",1237648704577798144,184.994275093996,0.109160932922454,17.7019,16.76073,16.48746,16.38173,16.33654,752,301,4,277,2880161982323910656,"STAR",0.0007047363,2558,54140,400
